x,No intervention,hg_pr,g_degree,hg_degree,Uniform,g_pr,Indirect_entropy,Direct_entropy
1,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288
44,0.0017331022530329288,0.0034662045060658577,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.0034662045060658577,0.0017331022530329288,0.0017331022530329288
45,0.0034662045060658577,0.0034662045060658577,0.0034662045060658577,0.0034662045060658577,0.0017331022530329288,0.0034662045060658577,0.0017331022530329288,0.0034662045060658577
46,0.0034662045060658577,0.0034662045060658577,0.005199306759098787,0.0034662045060658577,0.0017331022530329288,0.0034662045060658577,0.0017331022530329288,0.005199306759098787
47,0.0034662045060658577,0.0034662045060658577,0.005199306759098787,0.0034662045060658577,0.0017331022530329288,0.0017331022530329288,0.0017331022530329288,0.005199306759098787
48,0.0034662045060658577,0.0034662045060658577,0.005199306759098787,0.005199306759098787,0.0,0.0017331022530329288,0.0017331022530329288,0.008665511265164644
49,0.006932409012131715,0.0034662045060658577,0.005199306759098787,0.005199306759098787,0.0,0.0017331022530329288,0.0017331022530329288,0.006932409012131715
50,0.01559792027729636,0.005199306759098787,0.019064124783362217,0.005199306759098787,0.0,0.0034662045060658577,0.0017331022530329288,0.008665511265164644
51,0.03986135181975736,0.005199306759098787,0.03466204506065858,0.005199306759098787,0.0,0.0034662045060658577,0.0017331022530329288,0.012131715771230503
52,0.0779896013864818,0.005199306759098787,0.043327556325823226,0.005199306759098787,0.0,0.0034662045060658577,0.0017331022530329288,0.01386481802426343
53,0.14558058925476602,0.005199306759098787,0.043327556325823226,0.005199306759098787,0.0,0.006932409012131715,0.0017331022530329288,0.012131715771230503
54,0.1854419410745234,0.005199306759098787,0.0415944540727903,0.005199306759098787,0.0,0.006932409012131715,0.0017331022530329288,0.01386481802426343
55,0.2651646447140381,0.006932409012131715,0.04852686308492201,0.005199306759098787,0.0,0.010398613518197574,0.0017331022530329288,0.01733102253032929
56,0.4020797227036395,0.006932409012131715,0.08145580589254767,0.005199306759098787,0.0,0.022530329289428077,0.0017331022530329288,0.03986135181975736
57,0.5147313691507799,0.008665511265164644,0.13344887348353554,0.005199306759098787,0.0,0.038128249566724434,0.0017331022530329288,0.06759098786828423
58,0.6048526863084922,0.012131715771230503,0.1733102253032929,0.005199306759098787,0.0,0.0415944540727903,0.0017331022530329288,0.1195840554592721
59,0.6845753899480069,0.012131715771230503,0.19410745233968804,0.005199306759098787,0.0,0.045060658578856154,0.0017331022530329288,0.16464471403812825
60,0.7192374350086655,0.012131715771230503,0.2045060658578856,0.005199306759098787,0.0,0.043327556325823226,0.0017331022530329288,0.19584055459272098
61,0.7590987868284229,0.012131715771230503,0.21663778162911612,0.005199306759098787,0.0,0.045060658578856154,0.0017331022530329288,0.2097053726169844
62,0.7868284228769498,0.012131715771230503,0.22357019064124783,0.005199306759098787,0.0,0.05199306759098787,0.0017331022530329288,0.22010398613518198
63,0.8076256499133448,0.012131715771230503,0.23570190641247835,0.005199306759098787,0.0,0.060658578856152515,0.0017331022530329288,0.23743500866551126
64,0.8336221837088388,0.012131715771230503,0.23743500866551126,0.005199306759098787,0.0,0.06412478336221837,0.0017331022530329288,0.24090121317157712
65,0.8717504332755632,0.012131715771230503,0.24956672443674177,0.005199306759098787,0.0,0.06932409012131716,0.0017331022530329288,0.24783362218370883
66,0.902946273830156,0.012131715771230503,0.24436741767764297,0.005199306759098787,0.0,0.08145580589254767,0.0017331022530329288,0.2582322357019064
67,0.9272097053726169,0.010398613518197574,0.24956672443674177,0.005199306759098787,0.0,0.09012131715771231,0.0017331022530329288,0.268630849220104
68,0.9168110918544194,0.024263431542461005,0.24956672443674177,0.005199306759098787,0.0,0.10051993067590988,0.0017331022530329288,0.31542461005199307
69,0.9376083188908145,0.03986135181975736,0.24956672443674177,0.005199306759098787,0.0,0.11091854419410745,0.0017331022530329288,0.3275563258232236
70,0.9445407279029463,0.045060658578856154,0.24610051993067592,0.005199306759098787,0.0,0.12131715771230503,0.0017331022530329288,0.3396880415944541
71,0.9410745233968805,0.05199306759098787,0.24956672443674177,0.005199306759098787,0.0,0.12998266897746968,0.0017331022530329288,0.34488734835355284
72,0.9462738301559792,0.06412478336221837,0.2564991334488735,0.005199306759098787,0.0,0.14558058925476602,0.0017331022530329288,0.3483535528596187
73,0.9480069324090121,0.07279029462738301,0.2651646447140381,0.005199306759098787,0.0,0.1559792027729636,0.0017331022530329288,0.3483535528596187
74,0.9636048526863085,0.08145580589254767,0.292894280762565,0.005199306759098787,0.0,0.20103986135181975,0.0017331022530329288,0.35181975736568455
75,0.9445407279029463,0.12998266897746968,0.31542461005199307,0.005199306759098787,0.0,0.25476603119584057,0.0017331022530329288,0.36048526863084923
76,0.951473136915078,0.2045060658578856,0.3292894280762565,0.005199306759098787,0.0,0.2772963604852686,0.0017331022530329288,0.36568457538994803
77,0.9722703639514731,0.24956672443674177,0.34488734835355284,0.005199306759098787,0.0,0.29116117850953205,0.0017331022530329288,0.3778162911611785
78,0.9688041594454073,0.2703639514731369,0.3466204506065858,0.005199306759098787,0.0,0.29636048526863085,0.0017331022530329288,0.38648180242634317
79,0.9688041594454073,0.28942807625649913,0.3431542461005199,0.005199306759098787,0.0,0.30675909878682844,0.0017331022530329288,0.4003466204506066
80,0.9584055459272097,0.29982668977469673,0.3466204506065858,0.005199306759098787,0.0,0.3292894280762565,0.0017331022530329288,0.4124783362218371
81,0.9705372616984402,0.3119584055459272,0.35701906412478335,0.005199306759098787,0.0,0.3292894280762565,0.0017331022530329288,0.42114384748700173
82,0.9653379549393414,0.3188908145580589,0.35181975736568455,0.005199306759098787,0.0,0.3396880415944541,0.0017331022530329288,0.42807625649913345
83,0.9601386481802426,0.341421143847487,0.35181975736568455,0.005199306759098787,0.0,0.3882149046793761,0.0017331022530329288,0.42634315424610053
84,0.9376083188908145,0.37954939341421146,0.36221837088388215,0.0034662045060658577,0.0,0.4090121317157712,0.0017331022530329288,0.43154246100519933
85,0.9445407279029463,0.3882149046793761,0.3708838821490468,0.0034662045060658577,0.0,0.4020797227036395,0.0017331022530329288,0.43847487001733104
86,0.9410745233968805,0.3934142114384749,0.36915077989601386,0.0034662045060658577,0.0,0.4055459272097054,0.0017331022530329288,0.44540727902946275
87,0.9480069324090121,0.4055459272097054,0.37261698440207974,0.0034662045060658577,0.0,0.4038128249566724,0.0017331022530329288,0.4436741767764298
88,0.951473136915078,0.41074523396880414,0.37954939341421146,0.005199306759098787,0.0,0.41594454072790293,0.0017331022530329288,0.45233968804159447
89,0.9480069324090121,0.42114384748700173,0.3847487001733102,0.005199306759098787,0.0,0.4194107452339688,0.0017331022530329288,0.462738301559792
90,0.9532062391681109,0.4194107452339688,0.3708838821490468,0.005199306759098787,0.0,0.43327556325823224,0.0017331022530329288,0.4904679376083189
91,0.9566724436741768,0.41074523396880414,0.37435008665511266,0.012131715771230503,0.0,0.43674176776429807,0.0017331022530329288,0.5008665511265165
92,0.9532062391681109,0.42287694974003465,0.39168110918544197,0.019064124783362217,0.0,0.43847487001733104,0.0017331022530329288,0.49393414211438474
93,0.9549393414211439,0.41767764298093585,0.4090121317157712,0.024263431542461005,0.0,0.44194107452339687,0.0017331022530329288,0.5043327556325823
94,0.9566724436741768,0.42634315424610053,0.41594454072790293,0.029462738301559793,0.0,0.44714038128249567,0.0017331022530329288,0.5025996533795494
95,0.9480069324090121,0.42980935875216636,0.4194107452339688,0.03119584055459272,0.0,0.44194107452339687,0.0017331022530329288,0.5077989601386482
96,0.949740034662045,0.43327556325823224,0.41421143847487,0.03466204506065858,0.0,0.4506065857885615,0.0017331022530329288,0.5095320623916811
97,0.9428076256499134,0.43327556325823224,0.41074523396880414,0.03466204506065858,0.0,0.45753899480069327,0.0017331022530329288,0.512998266897747
98,0.9462738301559792,0.43154246100519933,0.42114384748700173,0.03292894280762565,0.0,0.4592720970537262,0.0017331022530329288,0.512998266897747
99,0.9532062391681109,0.43847487001733104,0.4246100519930676,0.03466204506065858,0.0,0.4540727902946274,0.0017331022530329288,0.5251299826689775
100,0.9428076256499134,0.44020797227036396,0.43154246100519933,0.03466204506065858,0.0,0.45753899480069327,0.0017331022530329288,0.5303292894280762
101,0.9653379549393414,0.43847487001733104,0.43674176776429807,0.03466204506065858,0.0,0.45753899480069327,0.0017331022530329288,0.5320623916811091
102,0.9618717504332756,0.4488734835355286,0.43674176776429807,0.03292894280762565,0.0,0.4696707105719237,0.0017331022530329288,0.5164644714038128
103,0.9445407279029463,0.44020797227036396,0.44714038128249567,0.03119584055459272,0.0,0.4662045060658579,0.0017331022530329288,0.5251299826689775
104,0.9428076256499134,0.44540727902946275,0.44540727902946275,0.03292894280762565,0.0,0.4696707105719237,0.0017331022530329288,0.5407279029462738
105,0.951473136915078,0.4436741767764298,0.45753899480069327,0.03466204506065858,0.0,0.4714038128249567,0.0017331022530329288,0.5424610051993067
106,0.9549393414211439,0.43847487001733104,0.4731369150779896,0.03466204506065858,0.0,0.4679376083188908,0.0017331022530329288,0.537261698440208
107,0.9601386481802426,0.4436741767764298,0.464471403812825,0.03292894280762565,0.0,0.4696707105719237,0.0017331022530329288,0.5407279029462738
108,0.9549393414211439,0.44714038128249567,0.48353552859618715,0.03292894280762565,0.0,0.4800693240901213,0.0017331022530329288,0.5459272097053726
109,0.9393414211438474,0.45753899480069327,0.49220103986135183,0.03119584055459272,0.0,0.4783362218370884,0.0017331022530329288,0.5511265164644714
110,0.951473136915078,0.4592720970537262,0.48353552859618715,0.03292894280762565,0.0,0.4904679376083189,0.0017331022530329288,0.5493934142114385
111,0.9549393414211439,0.45233968804159447,0.48873483535528595,0.03292894280762565,0.0,0.48353552859618715,0.0017331022530329288,0.5511265164644714
112,0.9549393414211439,0.4488734835355286,0.49220103986135183,0.03119584055459272,0.0,0.48180242634315423,0.0017331022530329288,0.5476603119584056
113,0.9532062391681109,0.4436741767764298,0.48873483535528595,0.03292894280762565,0.0,0.48180242634315423,0.0017331022530329288,0.5563258232235702
114,0.9532062391681109,0.45753899480069327,0.4904679376083189,0.03466204506065858,0.0,0.48180242634315423,0.0017331022530329288,0.5424610051993067
115,0.9601386481802426,0.462738301559792,0.4904679376083189,0.03466204506065858,0.0,0.4800693240901213,0.0017331022530329288,0.5407279029462738
116,0.9618717504332756,0.4558058925476603,0.49913344887348354,0.03466204506065858,0.0,0.47660311958405543,0.0017331022530329288,0.5407279029462738
117,0.9688041594454073,0.45753899480069327,0.5095320623916811,0.03119584055459272,0.0,0.4748700173310225,0.0017331022530329288,0.537261698440208
118,0.9549393414211439,0.464471403812825,0.49913344887348354,0.03119584055459272,0.0,0.4731369150779896,0.0017331022530329288,0.5476603119584056
119,0.9480069324090121,0.464471403812825,0.5077989601386482,0.03292894280762565,0.0,0.4731369150779896,0.0017331022530329288,0.5216637781629117
120,0.9428076256499134,0.4610051993067591,0.5181975736568457,0.03466204506065858,0.0,0.4731369150779896,0.0017331022530329288,0.5528596187175043
121,0.9358752166377816,0.4540727902946274,0.5077989601386482,0.03466204506065858,0.0,0.48700173310225303,0.0017331022530329288,0.5407279029462738
122,0.9480069324090121,0.4488734835355286,0.5095320623916811,0.03292894280762565,0.0,0.4800693240901213,0.0017331022530329288,0.537261698440208
123,0.9393414211438474,0.45233968804159447,0.5303292894280762,0.03292894280762565,0.0,0.48180242634315423,0.0017331022530329288,0.5528596187175043
124,0.9532062391681109,0.4662045060658579,0.537261698440208,0.029462738301559793,0.0,0.4852686308492201,0.0017331022530329288,0.5563258232235702
125,0.9393414211438474,0.4679376083188908,0.5320623916811091,0.029462738301559793,0.0,0.48873483535528595,0.0017331022530329288,0.561525129982669
126,0.9410745233968805,0.464471403812825,0.5303292894280762,0.03292894280762565,0.0,0.4852686308492201,0.0017331022530329288,0.561525129982669
127,0.9341421143847487,0.4696707105719237,0.5251299826689775,0.03119584055459272,0.0,0.4852686308492201,0.0017331022530329288,0.5563258232235702
128,0.9549393414211439,0.4696707105719237,0.5268630849220104,0.03292894280762565,0.0,0.49740034662045063,0.0017331022530329288,0.5632582322357019
129,0.9410745233968805,0.4679376083188908,0.5303292894280762,0.03292894280762565,0.0,0.48873483535528595,0.0017331022530329288,0.5649913344887348
130,0.951473136915078,0.4662045060658579,0.5355285961871751,0.03119584055459272,0.0,0.4904679376083189,0.0017331022530329288,0.5719237435008665
131,0.9532062391681109,0.4610051993067591,0.537261698440208,0.029462738301559793,0.0,0.48700173310225303,0.0017331022530329288,0.5667244367417678
132,0.9688041594454073,0.4610051993067591,0.5407279029462738,0.029462738301559793,0.0,0.4852686308492201,0.0017331022530329288,0.5753899480069324
133,0.9445407279029463,0.4592720970537262,0.537261698440208,0.03119584055459272,0.0,0.4904679376083189,0.0017331022530329288,0.5632582322357019
134,0.9428076256499134,0.4488734835355286,0.537261698440208,0.03119584055459272,0.0,0.48700173310225303,0.0017331022530329288,0.561525129982669
135,0.9618717504332756,0.45233968804159447,0.5303292894280762,0.03119584055459272,0.0,0.48700173310225303,0.0017331022530329288,0.5667244367417678
136,0.9584055459272097,0.464471403812825,0.5389948006932409,0.029462738301559793,0.0,0.48873483535528595,0.0017331022530329288,0.5823223570190641
137,0.9480069324090121,0.4714038128249567,0.537261698440208,0.03292894280762565,0.0,0.48180242634315423,0.0017331022530329288,0.5805892547660312
138,0.9428076256499134,0.4696707105719237,0.5441941074523396,0.02772963604852686,0.0,0.48700173310225303,0.0017331022530329288,0.5823223570190641
139,0.9462738301559792,0.4610051993067591,0.5511265164644714,0.03292894280762565,0.0,0.4800693240901213,0.0017331022530329288,0.5805892547660312
140,0.9480069324090121,0.4610051993067591,0.5493934142114385,0.03292894280762565,0.0,0.48353552859618715,0.0017331022530329288,0.5649913344887348
141,0.949740034662045,0.462738301559792,0.5441941074523396,0.03292894280762565,0.0,0.48180242634315423,0.0017331022530329288,0.5805892547660312
142,0.9636048526863085,0.464471403812825,0.5476603119584056,0.03292894280762565,0.0,0.48353552859618715,0.0017331022530329288,0.5771230502599654
143,0.9532062391681109,0.4662045060658579,0.5511265164644714,0.03292894280762565,0.0,0.48873483535528595,0.0017331022530329288,0.5719237435008665
144,0.9549393414211439,0.4662045060658579,0.5476603119584056,0.03119584055459272,0.0,0.49393414211438474,0.0017331022530329288,0.5771230502599654
145,0.9566724436741768,0.4714038128249567,0.5459272097053726,0.03292894280762565,0.0,0.5008665511265165,0.0017331022530329288,0.5667244367417678
146,0.951473136915078,0.4696707105719237,0.5424610051993067,0.03292894280762565,0.0,0.49393414211438474,0.0017331022530329288,0.5805892547660312
147,0.9376083188908145,0.4714038128249567,0.5493934142114385,0.03119584055459272,0.0,0.48700173310225303,0.0,0.5805892547660312
148,0.9566724436741768,0.4696707105719237,0.5545927209705372,0.03292894280762565,0.0,0.48873483535528595,0.0,0.584055459272097
149,0.9532062391681109,0.4731369150779896,0.5476603119584056,0.03119584055459272,0.0,0.49913344887348354,0.0,0.5753899480069324
150,0.9480069324090121,0.464471403812825,0.5493934142114385,0.03292894280762565,0.0,0.49566724436741766,0.0,0.5753899480069324
151,0.951473136915078,0.462738301559792,0.5563258232235702,0.03292894280762565,0.0,0.48700173310225303,0.0,0.5719237435008665
152,0.9462738301559792,0.462738301559792,0.5511265164644714,0.03119584055459272,0.0,0.4904679376083189,0.0,0.5823223570190641
153,0.949740034662045,0.4800693240901213,0.5545927209705372,0.029462738301559793,0.0,0.4904679376083189,0.0,0.5805892547660312
154,0.9532062391681109,0.4748700173310225,0.561525129982669,0.03292894280762565,0.0,0.48700173310225303,0.0,0.5788561525129983
155,0.9549393414211439,0.4800693240901213,0.5684575389948007,0.03292894280762565,0.0,0.48180242634315423,0.0,0.5649913344887348
156,0.9601386481802426,0.4731369150779896,0.5649913344887348,0.03292894280762565,0.0,0.48700173310225303,0.0,0.5719237435008665
157,0.9618717504332756,0.47660311958405543,0.5719237435008665,0.03292894280762565,0.0,0.48700173310225303,0.0,0.5805892547660312
158,0.9636048526863085,0.4731369150779896,0.5649913344887348,0.03292894280762565,0.0,0.4852686308492201,0.0,0.5771230502599654
159,0.9601386481802426,0.4696707105719237,0.561525129982669,0.03292894280762565,0.0,0.49566724436741766,0.0,0.5632582322357019
160,0.9601386481802426,0.4679376083188908,0.5580589254766031,0.03119584055459272,0.0,0.4800693240901213,0.0,0.5719237435008665
161,0.9618717504332756,0.4748700173310225,0.5580589254766031,0.03292894280762565,0.0,0.4904679376083189,0.0,0.5736568457538995
162,0.9688041594454073,0.4696707105719237,0.5597920277296361,0.03292894280762565,0.0,0.48353552859618715,0.0,0.5771230502599654
163,0.9636048526863085,0.4610051993067591,0.5597920277296361,0.03292894280762565,0.0,0.48873483535528595,0.0,0.5823223570190641
164,0.9618717504332756,0.464471403812825,0.5511265164644714,0.03292894280762565,0.0,0.49913344887348354,0.0,0.5771230502599654
165,0.9445407279029463,0.464471403812825,0.5528596187175043,0.029462738301559793,0.0,0.5008665511265165,0.0,0.5805892547660312
166,0.9549393414211439,0.464471403812825,0.5580589254766031,0.029462738301559793,0.0,0.48873483535528595,0.0,0.584055459272097
167,0.9532062391681109,0.464471403812825,0.561525129982669,0.029462738301559793,0.0,0.48353552859618715,0.0,0.5753899480069324
168,0.9549393414211439,0.4610051993067591,0.5563258232235702,0.02772963604852686,0.0,0.48873483535528595,0.0,0.5667244367417678
169,0.951473136915078,0.4592720970537262,0.5597920277296361,0.025996533795493933,0.0,0.5060658578856152,0.0,0.5632582322357019
170,0.9480069324090121,0.4592720970537262,0.5528596187175043,0.029462738301559793,0.0,0.512998266897747,0.0,0.5667244367417678
171,0.9445407279029463,0.462738301559792,0.5649913344887348,0.03292894280762565,0.0,0.511265164644714,0.0,0.5736568457538995
172,0.9584055459272097,0.4696707105719237,0.5580589254766031,0.03292894280762565,0.0,0.5216637781629117,0.0,0.5719237435008665
173,0.9566724436741768,0.464471403812825,0.5511265164644714,0.03292894280762565,0.0,0.5233968804159446,0.0,0.5649913344887348
174,0.951473136915078,0.4696707105719237,0.5528596187175043,0.029462738301559793,0.0,0.5320623916811091,0.0,0.5701906412478336
175,0.9636048526863085,0.4748700173310225,0.5563258232235702,0.03292894280762565,0.0,0.5320623916811091,0.0,0.5805892547660312
176,0.9428076256499134,0.4714038128249567,0.5528596187175043,0.03119584055459272,0.0,0.5424610051993067,0.0,0.5684575389948007
177,0.951473136915078,0.4679376083188908,0.5580589254766031,0.029462738301559793,0.0,0.5476603119584056,0.0,0.5736568457538995
178,0.949740034662045,0.464471403812825,0.5597920277296361,0.03292894280762565,0.0,0.5528596187175043,0.0,0.5736568457538995
179,0.9618717504332756,0.4610051993067591,0.5580589254766031,0.03292894280762565,0.0,0.5511265164644714,0.0,0.5719237435008665
180,0.951473136915078,0.462738301559792,0.5649913344887348,0.03466204506065858,0.0,0.5441941074523396,0.0,0.5805892547660312
181,0.9480069324090121,0.4662045060658579,0.5667244367417678,0.03292894280762565,0.0,0.5493934142114385,0.0,0.584055459272097
182,0.9618717504332756,0.4610051993067591,0.5667244367417678,0.03292894280762565,0.0,0.5563258232235702,0.0,0.5805892547660312
183,0.9653379549393414,0.464471403812825,0.5580589254766031,0.03292894280762565,0.0,0.5545927209705372,0.0,0.584055459272097
184,0.9566724436741768,0.45753899480069327,0.5649913344887348,0.03292894280762565,0.0,0.5580589254766031,0.0,0.5736568457538995
185,0.9584055459272097,0.4506065857885615,0.5649913344887348,0.03292894280762565,0.0,0.5511265164644714,0.0,0.5892547660311959
186,0.9480069324090121,0.45753899480069327,0.5545927209705372,0.03292894280762565,0.0,0.5563258232235702,0.0,0.5771230502599654
187,0.9601386481802426,0.462738301559792,0.5389948006932409,0.03466204506065858,0.0,0.5632582322357019,0.0,0.5823223570190641
